time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.208741536629,0.0428846710012,11.9635869061,6.27117259397,6.19387958015,0.0,0.562568117626,-0.0788944957162,4.60563533125,-0.0109586808053,-0.082899410195,0.0,453.9930064249171,455.01526902838685,452.41792989143386,452.044699611832
1.9800000000000013,0.244212769171,0.037920832676,12.2412554962,6.27080214159,6.18875771049,0.0,0.620258592834,-0.0866106989568,4.64973759535,0.00199641459711,-0.0908130047706,0.0,441.02722292119176,440.3669372256658,439.3490463188476,440.42207539210824
2.0400000000000014,0.283275154207,0.0324864552858,12.5218872076,6.27166329347,6.18317872928,0.0,0.682319381132,-0.0944779041849,4.70435080818,0.0317080224657,-0.0977168539609,0.0,444.7429816398133,444.16975852860696,442.6567120154044,445.0952453501029
2.1000000000000014,0.326086312189,0.0266112778473,12.8049670759,6.27351065772,6.17776357008,0.0,0.745213269625,-0.101188414032,4.73145129852,0.028886151793,-0.0784325625311,0.0,435.02823404641083,436.633018158995,436.3369286004681,436.1015934030136
2.1600000000000015,0.372372475812,0.0204019215586,13.0859656288,6.2755456107,6.17304540816,0.0,0.798038083335,-0.105654837567,4.63549872875,0.0424420773649,-0.0790458536192,0.0,395.2405056831442,395.17818680156245,393.6815504502698,394.93468522894733
2.2200000000000015,0.42248381527,0.0139206758057,13.3664669279,6.27929692306,6.16860528527,0.0,0.872746699925,-0.110057333636,4.71413633244,0.0864962224629,-0.0654581457795,0.0,451.71059802691957,452.80089034248743,450.1556619445695,453.70927605809817
2.2800000000000016,0.477202161071,0.00725744869059,13.6520172632,0.00152343185101,6.16459831954,0.0,0.951541724506,-0.11151687166,4.80374909797,0.0967221293758,-0.0695716286902,0.0,456.3067969837907,455.9750532843107,456.1381841893215,456.960707333069
2.3400000000000016,0.536715255809,0.000618447867214,13.942817553,0.00743461476802,6.16017885473,0.0,1.0325987478,-0.109201060761,4.88913359374,0.101889662763,-0.0834237756349,0.0,457.5535669635381,456.44514683280624,454.79082934110704,455.2126622141497
2.4000000000000017,0.601024536487,-0.00577175708646,14.2374653273,0.0139191249758,6.15571081562,0.0,1.11144543604,-0.10321860296,4.93216658765,0.118215640151,-0.0608206862997,0.0,442.54968105451275,444.4019509217098,443.2534622652404,444.60343922740356
2.4600000000000017,0.670023871413,-0.0116916062229,14.5337570313,0.0210635150781,6.15173595265,0.0,1.18884505426,-0.0934805393419,4.9440729346,0.120733756603,-0.0802367282611,0.0,434.90745327635943,433.27437106359304,434.41783486117504,434.642067087583
2.520000000000002,0.74346733501,-0.016944529831,14.8287012177,0.0282178061878,6.14706277946,0.0,1.25965891927,-0.0810476279623,4.88753622055,0.11606871528,-0.0735594525398,0.0,411.47709237246806,412.0625122855111,412.0516836920298,411.6530229188077
2.580000000000002,0.822150920822,-0.0211415628194,15.1269268016,0.0349564196084,6.14204969145,0.0,1.36349985116,-0.0581147969715,5.05243825173,0.103480188208,-0.13106539264,0.0,484.2497780033798,479.8971902670315,481.6612853593718,480.7182667824674
2.640000000000002,0.907360113835,-0.0237712903692,15.4362079696,0.041231460643,6.13511028947,0.0,1.47750522289,-0.028853396785,5.2557738467,0.106703318548,-0.0954390960183,0.0,493.970951948363,496.58025529887254,493.7566560208223,494.00274908820364
2.700000000000002,0.998826301115,-0.0247044252965,15.7527606083,0.0473542571754,6.13019961134,0.0,1.57179865199,-0.00168146609543,5.29561831012,0.0905739057394,-0.0632853890975,0.0,446.6011208643949,449.21060663649894,448.1115595852147,446.8071058430755
2.760000000000002,1.09595016983,-0.0239215548688,16.0711502641,0.0529732815216,6.12656354872,0.0,1.66595002224,0.0282657438072,5.31711428257,0.0991817097041,-0.055712516873,0.0,442.58331992838504,443.2036324652176,441.90310310168513,442.61964342312046
2.820000000000002,1.19811695871,-0.0214652718214,16.3866143056,0.0588579684774,6.12307722867,0.0,1.73990032588,0.0540475095171,5.19878101149,0.0957760617725,-0.0633784863234,0.0,396.6028913847005,395.8952003476456,395.39358487414927,395.0891960149462
2.880000000000002,1.30577532648,-0.0170072410684,16.7011782711,0.0648008717279,6.11943355986,0.0,1.8489759928,0.0951056637095,5.28608627453,0.10489527004,-0.0558953385454,0.0,462.89816559002514,463.4842762672748,462.3582776095124,463.08425407371044
2.940000000000002,1.41977968977,-0.0100694968683,17.0193644358,0.0708779182183,6.11592250066,0.0,1.95141292854,0.136703812001,5.31977367435,0.0928614734379,-0.0643564500902,0.0,447.43410707036134,446.74222626990553,448.2754706145362,447.3051015015477
3.000000000000002,1.53956120243,-0.000707482468029,17.3370261221,0.0761549469885,6.11258547601,0.0,2.04158010086,0.175805986883,5.26901668643,0.0756748578732,-0.0422258492582,0.0,420.3164547030406,422.2279685515824,420.4032826918578,418.9179781136106
3.0600000000000023,1.6648449033,0.011104523029,17.6519105064,0.0810389421808,6.1102042642,0.0,2.13472092125,0.218317936038,5.22716841325,0.0909095303166,-0.0350404116338,0.0,421.85764098537464,422.4768556414239,423.79054901196486,425.10387931665605
3.1200000000000023,1.79640254252,0.0258564088528,17.9680029134,0.0863842870155,6.10781180034,0.0,2.25062365104,0.273904821356,5.30866252613,0.0851769936295,-0.0519112597575,0.0,462.79608032923795,461.4652313048742,464.04341692207447,463.599371531276
3.1800000000000024,1.93506099217,0.0441006424004,18.2895496375,0.0917554065582,6.10509283056,0.0,2.37146614321,0.334715140554,5.40884893994,0.0970264121742,-0.034620890072,0.0,469.2949855142896,470.63422446259835,469.431148737504,470.3560421078983
3.2400000000000024,2.08085407156,0.0660246705502,18.6162084609,0.0976751761108,6.10280558643,0.0,2.48837886237,0.396612252839,5.47921137345,0.101747455759,-0.0462444009762,0.0,462.23011802719026,461.3123637225276,462.4960713021949,462.87575005050263
3.3000000000000025,2.23330627137,0.0915682523418,18.9449295853,0.104117481049,6.0999576345,0.0,2.59353147125,0.455372270183,5.47793533862,0.116738896065,-0.0500272101683,0.0,441.01410862066814,440.70010106903464,439.9641143738047,441.21393520547934
3.3600000000000025,2.39181509839,0.120587210665,19.2719858261,0.111356411146,6.09668643681,0.0,2.69031472266,0.512501837452,5.42396939659,0.127497167564,-0.0654951373846,0.0,423.66898757020755,422.3344442270542,424.035451764617,424.97262916207654
3.4200000000000026,2.556617786,0.153414282381,19.5981044168,0.119411725166,6.09309611214,0.0,2.80334061236,0.58240944235,5.44623451532,0.145158975736,-0.0504233993652,0.0,448.52072176559034,449.74078332123725,447.82040391091437,449.27123971378376
3.4800000000000026,2.72809493473,0.190486055963,19.9247135013,0.127929266643,6.09005801585,0.0,2.91273904911,0.654039212467,5.44046234549,0.134646362203,-0.0510612545014,0.0,441.18864875748017,441.1343247482703,440.5937025936433,439.7424402542767
3.5400000000000027,2.90643499226,0.232171468748,20.2522549712,0.135655467133,6.0871197556,0.0,3.03206975063,0.736155631586,5.47707217026,0.113198907738,-0.0450890873988,0.0,454.10283527180695,454.58031060621596,456.3225724229945,454.62139954751603
3.6000000000000028,3.09172949058,0.278755259429,20.5807406598,0.143095632606,6.08426681727,0.0,3.14455128361,0.817229446375,5.47216063614,0.139727950346,-0.0529867753961,0.0,442.36000713538596,441.7076472900516,442.14695760179995,444.34119904049686
3.660000000000003,3.28492621178,0.331132314306,20.9143659489,0.151275642081,6.0811284802,0.0,3.29539186232,0.929431863099,5.64733163298,0.128502860123,-0.0509774361548,0.0,497.82204302690434,497.967621110836,499.80992244666515,499.00589204065847
3.720000000000003,3.48632636729,0.389754770529,21.2541109963,0.158837231156,6.07774063936,0.0,3.4180836208,1.02527962664,5.67695177228,0.120552427364,-0.0706600944023,0.0,457.86052987552694,456.28936591280666,457.7190097286706,457.099653317021
3.780000000000003,3.69489290816,0.45407635304,21.594434127,0.16561141978,6.07387156093,0.0,3.53436569404,1.11933493242,5.66679344883,0.0896806301415,-0.054354602122,0.0,444.7666711828192,446.0972679778019,447.1482653313018,444.6364252764637
3.840000000000003,3.90990205988,0.523696932775,21.9314176054,0.171855256012,6.07029203348,0.0,3.63283515605,1.20181723008,5.56617748872,0.123359915961,-0.0732307400505,0.0,416.91332154196544,415.2574407914666,414.1413871365397,417.1036058986184
3.900000000000003,4.13148794843,0.598859546366,22.2651947647,0.179394584208,6.06572863788,0.0,3.75361408547,1.30418458217,5.55929233096,0.129887084178,-0.0824063121776,0.0,448.30896292911854,447.5580705164774,446.206658181029,446.75356869835326
3.960000000000003,4.36082286717,0.68064915923,22.6004694096,0.186900089769,6.06250418856,0.0,3.89102159761,1.42273515738,5.61570921589,0.113188743567,-0.0244341853217,0.0,467.19129537619744,471.6877553500597,467.95676246791345,466.66808177365016
4.020000000000002,4.59818291382,0.76947983459,22.9379876822,0.193176588173,6.06083246849,0.0,4.02092229944,1.53879626071,5.63437597048,0.0758478998419,-0.0357913324743,0.0,458.32366865381994,457.4197297548501,459.7256387680853,456.7652126733455
